2019-05-08 20:35:17	84.00,12.10,0.37,
2019-05-08 20:35:19	84.00,12.10,0.36,
2019-05-08 20:35:22	84.00,12.10,0.38,
2019-05-08 20:35:24	84.00,12.10,0.37,
2019-05-08 20:35:26	84.00,12.10,0.37,
2019-05-08 20:35:29	84.00,12.10,0.38,
2019-05-08 20:35:31	84.00,12.10,0.38,
2019-05-08 20:35:34	84.00,12.10,0.38,
2019-05-08 20:35:36	84.00,12.10,0.38,
2019-05-08 20:35:38	84.00,12.10,0.38,
2019-05-08 20:35:41	84.00,12.10,0.38,
2019-05-08 20:35:43	84.00,12.10,0.36,
2019-05-08 20:35:46	84.00,12.10,0.38,
2019-05-08 20:35:48	84.00,12.10,0.38,
2019-05-08 20:35:51	84.00,12.10,0.37,
2019-05-08 20:35:53	84.00,12.10,0.38,
2019-05-08 20:35:56	84.00,12.10,0.35,
2019-05-08 20:35:58	84.00,12.10,0.36,
2019-05-08 20:36:00	84.00,12.10,0.38,
2019-05-08 20:36:03	84.00,12.10,0.37,
2019-05-08 20:36:05	84.00,12.10,0.37,
2019-05-08 20:36:08	84.00,12.10,0.37,
2019-05-08 20:36:10	84.00,12.10,0.37,
2019-05-08 20:36:12	84.00,12.10,0.38,
2019-05-08 20:36:15	84.00,12.10,0.37,
2019-05-08 20:36:17	84.00,12.10,0.38,
2019-05-08 20:36:20	84.00,12.10,0.37,
2019-05-08 20:36:22	84.00,12.10,0.37,
2019-05-08 20:36:25	84.00,12.10,0.38,
2019-05-08 20:36:27	84.00,12.10,0.38,
2019-05-08 20:36:30	84.00,12.10,0.37,
2019-05-08 20:36:32	84.00,12.10,0.36,
2019-05-08 20:36:34	84.00,12.10,0.38,
2019-05-08 20:36:37	84.00,12.10,0.37,
2019-05-08 20:36:39	84.00,12.10,0.37,
2019-05-08 20:36:42	84.00,12.10,0.37,
2019-05-08 20:36:44	84.00,12.10,0.37,
2019-05-08 20:36:47	84.00,12.10,0.36,
2019-05-08 20:36:49	84.00,12.10,0.38,
2019-05-08 20:36:51	84.00,12.10,0.37,
2019-05-08 20:36:54	84.00,12.10,0.37,
2019-05-08 20:36:56	84.00,12.10,0.37,
2019-05-08 20:36:59	84.00,12.10,0.37,
2019-05-08 20:37:01	84.00,12.10,0.36,
2019-05-08 20:37:04	84.00,12.10,0.38,
2019-05-08 20:37:06	84.00,12.10,0.36,
2019-05-08 20:37:08	84.00,12.10,0.38,
2019-05-08 20:37:11	84.00,12.10,0.37,
2019-05-08 20:37:13	84.00,12.10,0.39,
2019-05-08 20:37:16	84.00,12.10,0.38,
2019-05-08 20:37:18	84.00,12.10,0.38,
2019-05-08 20:37:21	84.00,12.10,0.37,
2019-05-08 20:37:23	84.00,12.10,0.37,
